Order_ID,Order_Date,Shipment_Date,Origin_Country,Destination_Country,Product_Category,Units_Sold,Unit_Price,Revenue,Shipping_Cost,Custom_Duty,Profit,Delivery_Days,Export_Mode,Customer_Type,Year,Month,Quarter
ORD00541,2022-03-11,2022-03-13,USA,China,Electronics,971,305.19,296339.49,32732.78,9782.01,82002.47,2,Air,Distributor,2022,Mar,Q1
ORD00542,2022-09-03,2022-09-06,USA,Germany,Beauty,682,386.65,263695.3,23287.33,17981.91,102331.16,3,Air,Distributor,2022,Sep,Q3
ORD00543,2023-01-13,2023-01-19,China,Japan,Electronics,664,237.65,157799.6,18868.46,10440.27,32601.35,6,Road,Retail,2023,Jan,Q1
ORD00544,2022-11-28,2022-12-12,India,Canada,Electronics,401,206.52,82814.52,9907.62,2939.44,16648.14,14,Sea,Retail,2022,Nov,Q4
ORD00545,2022-05-23,2022-06-01,India,Australia,Fashion,670,256.19,171647.3,7372.0,11349.74,73021.0,9,Air,Retail,2022,May,Q2
ORD00546,2023-06-15,2023-06-18,India,USA,Electronics,595,369.22,219685.9,21957.9,4641.06,72411.19,3,Air,B2B,2023,Jun,Q2
ORD00547,2024-03-10,2024-03-16,India,UAE,Beauty,598,21.78,13024.44,1220.19,862.99,3863.23,6,Rail,Distributor,2024,Mar,Q1
ORD00548,2022-05-24,2022-06-03,India,China,Beauty,987,350.85,346288.95,34692.85,9444.07,108025.48,10,Road,Retail,2022,May,Q2
ORD00549,2023-09-13,2023-09-21,India,USA,Home,557,429.6,239287.2,14502.16,16862.78,57617.37,8,Road,Distributor,2023,Sep,Q3
ORD00550,2023-02-20,2023-02-24,USA,India,Beauty,686,111.68,76612.48,7096.57,5653.05,18723.93,4,Road,Retail,2023,Feb,Q1
ORD00551,2022-06-23,2022-07-05,China,UK,Fashion,46,112.68,5183.28,491.25,288.07,1569.9,12,Air,Distributor,2022,Jun,Q2
ORD00552,2023-09-23,2023-10-02,USA,Japan,Electronics,47,182.86,8594.42,519.06,543.69,3048.37,9,Sea,Distributor,2023,Sep,Q3
ORD00553,2024-12-07,2024-12-16,USA,Singapore,Fashion,768,298.09,228933.12,25922.88,5085.21,96627.36,9,Air,Retail,2024,Dec,Q4
ORD00554,2022-04-04,2022-04-09,USA,Germany,Electronics,186,323.68,60204.48,6707.96,4168.82,23488.68,5,Sea,Distributor,2022,Apr,Q2
ORD00555,2022-05-11,2022-05-26,India,USA,Beauty,619,403.6,249828.4,12454.33,17055.09,88443.7,15,Rail,Retail,2022,May,Q2
ORD00556,2022-09-05,2022-09-17,USA,Singapore,Fashion,339,421.49,142885.11,14485.57,9409.51,36413.07,12,Road,B2B,2022,Sep,Q3
ORD00557,2022-09-05,2022-09-11,India,Australia,Fashion,723,197.57,142843.11,6406.59,4945.04,49414.44,6,Sea,B2B,2022,Sep,Q3
ORD00558,2024-02-10,2024-02-24,India,China,Beauty,92,23.05,2120.6,97.86,53.75,706.12,14,Road,Retail,2024,Feb,Q1
ORD00559,2024-09-01,2024-09-14,India,UK,Fashion,665,150.06,99789.9,7038.95,3428.3,44181.22,13,Air,Distributor,2024,Sep,Q3
ORD00560,2023-01-04,2023-01-17,China,USA,Home,366,221.02,80893.32,6487.15,2549.29,15556.66,13,Air,Distributor,2023,Jan,Q1
ORD00561,2024-01-12,2024-01-27,USA,Singapore,Fashion,485,389.76,189033.6,16888.16,6915.91,78630.27,15,Sea,Distributor,2024,Jan,Q1
ORD00562,2024-08-29,2024-09-07,India,Germany,Electronics,65,329.53,21419.45,1192.12,987.01,8524.42,9,Rail,B2B,2024,Aug,Q3
ORD00563,2022-08-02,2022-08-15,India,Singapore,Fashion,171,397.04,67893.84,5000.76,1830.68,15673.76,13,Rail,Distributor,2022,Aug,Q3
ORD00564,2023-10-30,2023-11-07,India,UAE,Fashion,807,72.86,58798.02,2969.32,2012.49,23019.06,8,Sea,Retail,2023,Oct,Q4
ORD00565,2023-03-28,2023-03-31,China,Japan,Electronics,921,229.22,211111.62,10440.5,11941.74,93007.52,3,Road,B2B,2023,Mar,Q1
ORD00566,2024-07-26,2024-08-08,India,UAE,Home,217,181.23,39326.91,1293.4,2128.37,16863.79,13,Air,Retail,2024,Jul,Q3
ORD00567,2024-07-28,2024-08-05,India,UAE,Fashion,917,161.68,148260.56,6539.91,10033.37,30006.03,8,Sea,Distributor,2024,Jul,Q3
ORD00568,2023-04-16,2023-04-19,China,Singapore,Beauty,892,497.92,444144.64,36971.61,31187.54,161129.96,3,Rail,Distributor,2023,Apr,Q2
ORD00569,2023-05-21,2023-05-26,China,Australia,Sports,237,448.07,106192.59,8841.54,3073.02,33524.16,5,Air,Retail,2023,May,Q2
ORD00570,2022-04-01,2022-04-03,China,Singapore,Electronics,445,274.94,122348.3,8947.85,8305.13,26010.92,2,Rail,Retail,2022,Apr,Q2
ORD00571,2023-05-08,2023-05-11,USA,India,Beauty,982,124.64,122396.48,7619.98,4203.55,24933.91,3,Air,Retail,2023,May,Q2
ORD00572,2023-09-17,2023-09-21,USA,Japan,Sports,775,300.16,232624.0,27421.22,11125.39,91353.62,4,Rail,B2B,2023,Sep,Q3
ORD00573,2024-01-29,2024-02-10,China,India,Electronics,404,448.85,181335.4,10873.15,3982.64,70776.1,12,Road,Distributor,2024,Jan,Q1
ORD00574,2023-03-01,2023-03-15,USA,China,Sports,911,181.13,165009.43,18794.89,8396.37,26766.62,14,Road,B2B,2023,Mar,Q1
ORD00575,2022-08-16,2022-08-24,China,Japan,Sports,51,195.47,9968.97,456.32,533.61,4791.06,8,Sea,B2B,2022,Aug,Q3
ORD00576,2023-11-17,2023-11-22,USA,China,Beauty,765,470.79,360154.35,29608.56,27928.61,135887.98,5,Sea,Retail,2023,Nov,Q4
ORD00577,2023-12-24,2023-12-30,USA,Australia,Home,65,50.42,3277.3,200.15,161.16,1087.24,6,Air,Retail,2023,Dec,Q4
ORD00578,2024-12-25,2025-01-06,USA,Canada,Beauty,645,196.71,126877.95,11494.84,7814.84,19587.89,12,Air,B2B,2024,Dec,Q4
ORD00579,2024-07-26,2024-07-29,India,Australia,Fashion,305,479.96,146387.8,5405.41,4374.94,73132.62,3,Sea,Retail,2024,Jul,Q3
ORD00580,2022-11-05,2022-11-20,India,Singapore,Electronics,310,219.94,68181.4,6232.89,5175.19,19807.31,15,Rail,Retail,2022,Nov,Q4
ORD00581,2022-02-13,2022-02-19,India,USA,Electronics,902,404.95,365264.9,38405.88,18693.25,125254.55,6,Road,Distributor,2022,Feb,Q1
ORD00582,2023-10-31,2023-11-09,USA,Singapore,Sports,465,239.84,111525.6,9039.45,8241.4,39379.9,9,Road,B2B,2023,Oct,Q4
ORD00583,2024-09-18,2024-09-25,China,India,Fashion,371,156.5,58061.5,6738.57,3316.35,21981.27,7,Road,B2B,2024,Sep,Q3
ORD00584,2022-12-26,2023-01-10,USA,Germany,Fashion,253,76.12,19258.36,2300.21,1049.03,5658.54,15,Road,B2B,2022,Dec,Q4
ORD00585,2023-02-25,2023-03-07,USA,India,Home,362,91.01,32945.62,2318.01,2587.15,9587.85,10,Air,B2B,2023,Feb,Q1
ORD00586,2024-04-08,2024-04-17,India,Japan,Home,169,22.06,3728.14,359.63,292.79,1213.95,9,Road,Retail,2024,Apr,Q2
ORD00587,2023-08-17,2023-08-31,USA,Germany,Sports,756,455.3,344206.8,24022.02,21116.68,85834.69,14,Air,B2B,2023,Aug,Q3
ORD00588,2022-08-28,2022-09-03,India,Australia,Sports,871,125.78,109554.38,6810.49,4336.38,34598.07,6,Sea,Distributor,2022,Aug,Q3
ORD00589,2024-12-14,2024-12-19,China,UK,Electronics,95,278.44,26451.8,1854.04,1594.87,11728.79,5,Rail,B2B,2024,Dec,Q4
ORD00590,2024-10-01,2024-10-08,USA,Singapore,Electronics,940,340.05,319647.0,21026.45,20124.28,109629.27,7,Rail,Retail,2024,Oct,Q4
ORD00591,2022-01-25,2022-01-31,China,UAE,Home,466,439.66,204881.56,7761.71,13045.06,74818.4,6,Rail,Retail,2022,Jan,Q1
ORD00592,2023-08-15,2023-08-19,USA,Australia,Beauty,152,421.05,63999.6,5364.08,1831.56,25382.12,4,Road,B2B,2023,Aug,Q3
ORD00593,2024-02-09,2024-02-12,India,Australia,Home,434,103.95,45114.3,3229.77,2439.55,9017.12,3,Sea,B2B,2024,Feb,Q1
ORD00594,2024-02-21,2024-02-27,USA,Japan,Electronics,852,416.6,354943.2,37309.03,13571.2,102531.79,6,Rail,B2B,2024,Feb,Q1
ORD00595,2022-02-24,2022-03-10,India,Germany,Home,317,478.89,151808.13,15952.28,7340.3,38016.06,14,Road,Retail,2022,Feb,Q1
ORD00596,2023-01-03,2023-01-12,USA,UK,Electronics,132,387.06,51091.92,3799.94,3997.31,13678.35,9,Road,Distributor,2023,Jan,Q1
ORD00597,2024-09-11,2024-09-22,China,Canada,Beauty,720,412.77,297194.4,18898.06,19013.74,138840.55,11,Road,B2B,2024,Sep,Q3
ORD00598,2022-04-30,2022-05-04,China,Japan,Fashion,375,98.39,36896.25,2012.33,1666.63,8362.82,4,Road,B2B,2022,Apr,Q2
ORD00599,2023-08-17,2023-08-23,USA,China,Sports,208,387.89,80681.12,3751.05,2071.13,24369.62,6,Road,Retail,2023,Aug,Q3
ORD00600,2023-09-09,2023-09-15,USA,UAE,Electronics,557,298.42,166219.94,17303.22,3453.03,53136.62,6,Road,Retail,2023,Sep,Q3
ORD00601,2024-04-23,2024-04-30,India,USA,Fashion,168,261.62,43952.16,4608.02,2975.84,11421.2,7,Air,Retail,2024,Apr,Q2
ORD00602,2024-08-01,2024-08-04,India,Germany,Electronics,501,187.14,93757.14,8643.9,2657.16,32522.77,3,Road,B2B,2024,Aug,Q3
ORD00603,2023-09-16,2023-09-18,USA,China,Fashion,141,431.27,60809.07,2603.38,2042.85,29552.59,2,Sea,B2B,2023,Sep,Q3
ORD00604,2024-05-20,2024-06-02,India,USA,Electronics,803,252.44,202709.32,13948.89,6442.32,99240.17,13,Air,Retail,2024,May,Q2
ORD00605,2022-09-01,2022-09-07,India,USA,Home,693,24.93,17276.49,668.35,473.85,6104.64,6,Sea,B2B,2022,Sep,Q3
ORD00606,2023-12-21,2023-12-23,India,Germany,Home,981,298.28,292612.68,18053.7,20865.71,68106.42,2,Sea,Distributor,2023,Dec,Q4
ORD00607,2022-05-20,2022-05-23,USA,India,Sports,232,363.59,84352.88,9851.04,2556.43,19123.18,3,Air,Distributor,2022,May,Q2
ORD00608,2022-07-22,2022-07-27,USA,Japan,Home,724,302.9,219299.6,15256.66,16988.01,87437.09,5,Road,Retail,2022,Jul,Q3
ORD00609,2024-05-18,2024-05-23,USA,UK,Beauty,125,385.48,48185.0,2808.47,2310.67,16278.94,5,Rail,Retail,2024,May,Q2
ORD00610,2023-08-14,2023-08-24,USA,India,Electronics,345,256.98,88658.1,5730.0,4203.88,23680.63,10,Rail,B2B,2023,Aug,Q3
ORD00611,2024-04-14,2024-04-20,China,UK,Electronics,926,423.71,392355.46,28567.76,23834.76,161906.28,6,Rail,Distributor,2024,Apr,Q2
ORD00612,2022-08-04,2022-08-12,China,Singapore,Electronics,132,88.82,11724.24,774.46,649.91,5252.39,8,Sea,B2B,2022,Aug,Q3
ORD00613,2024-01-15,2024-01-20,China,UK,Sports,874,495.52,433084.48,17777.51,30440.01,117411.24,5,Road,Distributor,2024,Jan,Q1
ORD00614,2023-07-14,2023-07-28,USA,Australia,Home,497,340.0,168980.0,19519.3,13391.9,42551.15,14,Sea,Retail,2023,Jul,Q3
ORD00615,2022-08-10,2022-08-13,China,Japan,Beauty,246,321.62,79118.52,3332.06,2055.2,40829.37,3,Air,Retail,2022,Aug,Q3
ORD00616,2022-02-24,2022-02-28,China,UAE,Fashion,320,318.54,101932.8,3941.74,2506.63,31727.2,4,Rail,Retail,2022,Feb,Q1
ORD00617,2023-02-18,2023-02-24,USA,Japan,Beauty,526,145.6,76585.6,4666.01,5482.02,23244.36,6,Air,Retail,2023,Feb,Q1
ORD00618,2022-09-01,2022-09-09,China,UAE,Beauty,463,240.63,111411.69,3671.84,5949.38,28469.52,8,Road,Distributor,2022,Sep,Q3
ORD00619,2022-12-03,2022-12-12,China,Germany,Home,742,206.76,153415.92,15151.51,8304.61,46015.81,9,Rail,Retail,2022,Dec,Q4
ORD00620,2022-11-17,2022-11-27,India,Australia,Home,516,303.7,156709.2,10029.67,9494.9,38467.04,10,Road,Retail,2022,Nov,Q4
ORD00621,2022-05-06,2022-05-08,USA,India,Fashion,867,195.88,169827.96,17468.47,9346.99,36095.91,2,Road,Retail,2022,May,Q2
ORD00622,2022-07-19,2022-07-27,China,UAE,Beauty,369,47.1,17379.9,903.42,592.26,7304.98,8,Air,Distributor,2022,Jul,Q3
ORD00623,2022-05-15,2022-05-30,China,USA,Home,183,29.46,5391.18,319.97,256.91,1261.46,15,Rail,Retail,2022,May,Q2
ORD00624,2022-02-11,2022-02-24,China,India,Home,396,293.77,116332.92,6865.73,3008.78,42881.59,13,Sea,Retail,2022,Feb,Q1
ORD00625,2024-10-14,2024-10-24,USA,UAE,Fashion,639,163.77,104649.03,12269.94,3359.81,27210.08,10,Air,Distributor,2024,Oct,Q4
ORD00626,2023-03-15,2023-03-21,China,India,Home,597,212.97,127143.09,6399.08,8210.05,58169.18,6,Air,Distributor,2023,Mar,Q1
ORD00627,2023-11-21,2023-11-27,India,Singapore,Beauty,447,120.67,53939.49,5480.72,3187.4,18811.13,6,Road,Retail,2023,Nov,Q4
ORD00628,2023-10-04,2023-10-09,China,Australia,Home,649,267.38,173529.62,15694.09,9171.69,33393.5,5,Sea,Distributor,2023,Oct,Q4
ORD00629,2024-10-19,2024-10-24,USA,Japan,Home,969,326.2,316087.8,32495.09,22494.86,48670.81,5,Air,Distributor,2024,Oct,Q4
ORD00630,2023-02-15,2023-02-22,China,Germany,Fashion,164,378.29,62039.56,6135.57,4382.93,19069.53,7,Air,Distributor,2023,Feb,Q1
ORD00631,2023-02-21,2023-03-08,China,Canada,Home,671,97.08,65140.68,5981.02,2225.71,26217.19,15,Sea,B2B,2023,Feb,Q1
ORD00632,2022-02-26,2022-03-03,China,Japan,Beauty,583,495.82,289063.06,19651.0,21488.76,114781.68,5,Road,B2B,2022,Feb,Q1
ORD00633,2022-03-01,2022-03-07,China,Singapore,Fashion,669,429.21,287141.49,33521.13,14113.15,122935.63,6,Air,Retail,2022,Mar,Q1
ORD00634,2023-09-03,2023-09-18,India,Australia,Home,697,335.57,233892.29,8917.74,17913.75,62686.03,15,Sea,B2B,2023,Sep,Q3
ORD00635,2022-08-18,2022-08-29,USA,Singapore,Electronics,544,338.82,184318.08,15157.91,12258.43,54130.03,11,Rail,B2B,2022,Aug,Q3
ORD00636,2023-05-03,2023-05-14,India,UAE,Home,862,300.48,259013.76,16860.65,16810.63,103403.61,11,Rail,B2B,2023,May,Q2
ORD00637,2022-10-23,2022-10-26,India,UK,Home,460,216.02,99369.2,10698.19,2320.82,30699.36,3,Air,Retail,2022,Oct,Q4
ORD00638,2024-05-17,2024-05-26,USA,UK,Home,910,396.45,360769.5,15528.25,17502.12,143630.59,9,Road,B2B,2024,May,Q2
ORD00639,2022-03-13,2022-03-28,USA,India,Fashion,269,285.31,76748.39,4438.68,5948.69,27307.1,15,Air,Distributor,2022,Mar,Q1
ORD00640,2023-04-30,2023-05-15,China,Australia,Electronics,941,481.16,452771.56,51378.55,33992.1,145422.21,15,Sea,Retail,2023,Apr,Q2
ORD00641,2023-03-07,2023-03-22,India,Japan,Home,910,409.88,372990.8,32822.69,25124.3,135183.56,15,Air,Retail,2023,Mar,Q1
ORD00642,2024-08-22,2024-09-04,China,UAE,Beauty,907,460.9,418036.3,16318.3,12382.49,189392.5,13,Air,Retail,2024,Aug,Q3
ORD00643,2024-05-11,2024-05-22,USA,Singapore,Home,474,353.7,167653.8,16526.94,9804.79,65019.16,11,Rail,Distributor,2024,May,Q2
ORD00644,2022-10-06,2022-10-08,China,UK,Home,331,296.39,98105.09,3921.71,3431.34,30508.73,2,Sea,Distributor,2022,Oct,Q4
ORD00645,2024-04-20,2024-05-04,China,Japan,Beauty,904,372.88,337083.52,18020.89,20645.7,79976.5,14,Road,B2B,2024,Apr,Q2
ORD00646,2022-06-22,2022-06-30,China,Germany,Beauty,907,201.11,182406.77,19174.8,9890.72,79243.9,8,Air,Distributor,2022,Jun,Q2
ORD00647,2023-04-14,2023-04-17,China,UK,Home,728,428.88,312224.64,10765.65,17821.86,102510.05,3,Sea,B2B,2023,Apr,Q2
ORD00648,2024-01-24,2024-01-28,USA,China,Electronics,745,272.4,202938.0,20213.1,15361.82,35823.29,4,Rail,B2B,2024,Jan,Q1
ORD00649,2023-04-05,2023-04-18,India,UK,Home,304,378.29,115000.16,7404.47,5276.04,49191.67,13,Sea,Retail,2023,Apr,Q2
ORD00650,2023-01-23,2023-01-31,India,Australia,Fashion,39,159.29,6212.31,332.74,354.48,1349.18,8,Road,Distributor,2023,Jan,Q1
ORD00651,2024-07-27,2024-07-30,India,Japan,Fashion,902,175.16,157994.32,14594.27,9671.01,36720.4,3,Rail,Distributor,2024,Jul,Q3
ORD00652,2023-06-09,2023-06-12,India,Singapore,Electronics,63,179.77,11325.51,579.14,843.68,1985.91,3,Air,B2B,2023,Jun,Q2
ORD00653,2023-06-04,2023-06-14,USA,Australia,Home,414,342.21,141674.94,5936.38,10417.86,66902.81,10,Sea,Retail,2023,Jun,Q2
ORD00654,2022-12-14,2022-12-24,China,UAE,Beauty,145,63.03,9139.35,858.4,420.19,3491.04,10,Road,B2B,2022,Dec,Q4
ORD00655,2022-09-19,2022-09-28,China,UAE,Beauty,299,453.34,135548.66,7277.54,9457.96,26909.13,9,Road,Retail,2022,Sep,Q3
ORD00656,2022-12-04,2022-12-11,USA,Japan,Fashion,579,429.46,248657.34,22172.22,16882.15,106169.81,7,Sea,B2B,2022,Dec,Q4
ORD00657,2023-04-16,2023-04-20,India,Japan,Home,177,358.86,63518.22,4400.46,5063.17,10978.95,4,Air,Retail,2023,Apr,Q2
ORD00658,2024-01-01,2024-01-14,USA,Japan,Beauty,514,74.0,38036.0,3605.0,1098.6,14128.74,13,Sea,Retail,2024,Jan,Q1
ORD00659,2023-01-05,2023-01-20,India,Singapore,Home,586,447.63,262311.18,21696.01,14430.48,44799.6,15,Sea,Retail,2023,Jan,Q1
ORD00660,2022-06-07,2022-06-12,China,USA,Home,36,156.46,5632.56,666.45,153.88,1927.98,5,Air,Retail,2022,Jun,Q2
ORD00661,2022-11-11,2022-11-13,India,Japan,Beauty,474,321.61,152443.14,8268.31,9067.38,59064.53,2,Air,Distributor,2022,Nov,Q4
ORD00662,2024-07-16,2024-07-23,USA,Germany,Fashion,893,43.37,38729.41,3405.4,1525.56,17661.43,7,Air,Distributor,2024,Jul,Q3
ORD00663,2024-02-21,2024-02-24,China,Canada,Fashion,255,483.22,123221.1,13295.11,3123.81,26005.64,3,Sea,Retail,2024,Feb,Q1
ORD00664,2024-04-04,2024-04-10,USA,Germany,Electronics,315,255.61,80517.15,5548.62,5505.86,29765.27,6,Sea,Retail,2024,Apr,Q2
ORD00665,2022-07-16,2022-07-31,China,Singapore,Fashion,511,233.81,119476.91,7757.4,4314.16,38096.53,15,Air,Retail,2022,Jul,Q3
ORD00666,2024-01-25,2024-02-05,India,Australia,Beauty,105,39.41,4138.05,251.42,197.85,1755.2,11,Sea,Retail,2024,Jan,Q1
ORD00667,2024-12-15,2024-12-27,USA,Singapore,Electronics,307,244.75,75138.25,2789.62,5116.36,30405.66,12,Sea,Distributor,2024,Dec,Q4
ORD00668,2023-09-08,2023-09-23,India,Singapore,Beauty,312,292.9,91384.8,7273.27,6857.34,26624.79,15,Rail,Retail,2023,Sep,Q3
ORD00669,2022-07-13,2022-07-22,USA,Canada,Home,270,301.07,81288.9,8062.09,1705.13,20947.4,9,Rail,B2B,2022,Jul,Q3
ORD00670,2023-01-09,2023-01-24,China,India,Electronics,436,440.84,192206.24,10915.06,10616.03,67556.61,15,Rail,Distributor,2023,Jan,Q1
ORD00671,2023-06-27,2023-07-04,India,UK,Fashion,90,378.57,34071.3,2874.42,2463.25,14018.26,7,Air,B2B,2023,Jun,Q2
ORD00672,2024-03-19,2024-03-22,India,Germany,Beauty,481,352.07,169345.67,18321.55,13200.19,39507.55,3,Rail,Retail,2024,Mar,Q1
ORD00673,2024-01-09,2024-01-22,USA,Australia,Home,99,80.04,7923.96,247.61,211.69,4257.31,13,Sea,B2B,2024,Jan,Q1
ORD00674,2023-03-05,2023-03-14,USA,Germany,Fashion,456,424.2,193435.2,20743.42,10119.55,80202.09,9,Rail,B2B,2023,Mar,Q1
ORD00675,2024-08-28,2024-09-05,India,USA,Fashion,934,93.16,87011.44,8112.41,6772.28,25014.69,8,Rail,Distributor,2024,Aug,Q3
ORD00676,2023-05-12,2023-05-17,China,Australia,Electronics,351,23.78,8346.78,723.97,524.06,1307.37,5,Rail,Distributor,2023,May,Q2
ORD00677,2023-08-19,2023-08-21,China,Australia,Beauty,535,303.7,162479.5,13816.38,9865.77,33996.97,2,Rail,B2B,2023,Aug,Q3
ORD00678,2022-05-05,2022-05-15,India,Australia,Sports,333,285.56,95091.48,5145.06,5600.7,20944.22,10,Air,Retail,2022,May,Q2
ORD00679,2023-12-12,2023-12-21,USA,Australia,Electronics,175,158.25,27693.75,1309.86,1125.22,12252.83,9,Sea,Distributor,2023,Dec,Q4
ORD00680,2023-11-26,2023-12-07,USA,Japan,Fashion,914,160.83,146998.62,13821.5,11405.36,26233.8,11,Road,Retail,2023,Nov,Q4
ORD00681,2022-11-28,2022-12-09,India,Canada,Electronics,693,251.79,174490.47,7956.1,5126.33,65847.34,11,Rail,Retail,2022,Nov,Q4
ORD00682,2023-09-14,2023-09-19,India,Singapore,Electronics,28,192.22,5382.16,287.8,326.24,2333.15,5,Air,B2B,2023,Sep,Q3
ORD00683,2023-11-23,2023-12-01,India,UK,Electronics,585,127.57,74628.45,3970.53,3016.44,29836.77,8,Air,Distributor,2023,Nov,Q4
ORD00684,2023-07-02,2023-07-06,USA,Singapore,Sports,695,69.99,48643.05,1680.03,3734.62,12111.63,4,Air,B2B,2023,Jul,Q3
ORD00685,2022-07-28,2022-08-12,USA,India,Sports,117,100.18,11721.06,476.17,378.86,4905.97,15,Road,Distributor,2022,Jul,Q3
ORD00686,2024-06-23,2024-07-07,USA,Japan,Electronics,167,330.6,55210.2,3318.94,1560.59,14191.26,14,Rail,Retail,2024,Jun,Q2
ORD00687,2022-01-14,2022-01-19,China,UAE,Home,527,102.21,53864.67,2905.54,3388.73,19318.24,5,Sea,B2B,2022,Jan,Q1
ORD00688,2024-12-20,2024-12-28,India,Germany,Beauty,433,460.65,199461.45,22105.49,15380.56,51304.9,8,Road,B2B,2024,Dec,Q4
ORD00689,2024-06-25,2024-06-29,India,Singapore,Electronics,96,182.39,17509.44,1158.22,1161.62,5905.72,4,Rail,B2B,2024,Jun,Q2
ORD00690,2022-11-06,2022-11-17,India,Singapore,Home,439,212.96,93489.44,8533.56,4975.19,34049.62,11,Road,Retail,2022,Nov,Q4
ORD00691,2022-01-17,2022-02-01,China,Singapore,Sports,952,90.49,86146.48,5716.2,5051.01,17982.12,15,Rail,Distributor,2022,Jan,Q1
ORD00692,2023-12-09,2023-12-23,USA,Australia,Fashion,912,164.74,150242.88,5007.19,6020.17,46436.09,14,Sea,Distributor,2023,Dec,Q4
ORD00693,2023-08-05,2023-08-10,India,Singapore,Sports,329,270.24,88908.96,8725.01,2631.85,41244.58,5,Road,B2B,2023,Aug,Q3
ORD00694,2023-09-15,2023-09-28,China,Singapore,Electronics,759,48.77,37016.43,2353.06,2132.86,13787.54,13,Air,Distributor,2023,Sep,Q3
ORD00695,2022-09-13,2022-09-22,China,India,Beauty,357,491.82,175579.74,17994.27,13930.5,43630.85,9,Sea,Retail,2022,Sep,Q3
ORD00696,2023-09-05,2023-09-11,USA,Germany,Beauty,542,374.01,202713.42,8001.18,10335.77,91581.04,6,Road,Retail,2023,Sep,Q3
ORD00697,2022-07-20,2022-07-24,USA,Australia,Beauty,93,64.28,5978.04,407.94,166.21,2627.48,4,Air,Retail,2022,Jul,Q3
ORD00698,2024-12-13,2024-12-21,USA,Singapore,Sports,807,209.5,169066.5,9084.35,8441.43,62438.17,8,Rail,Distributor,2024,Dec,Q4
ORD00699,2024-09-29,2024-10-12,China,Germany,Fashion,527,81.02,42697.54,4013.72,1185.42,11394.94,13,Air,Distributor,2024,Sep,Q3
ORD00700,2023-03-12,2023-03-21,China,India,Fashion,976,288.33,281410.08,31786.05,7633.52,57471.23,9,Air,B2B,2023,Mar,Q1
ORD00701,2024-01-27,2024-02-07,China,India,Sports,166,76.52,12702.32,729.66,539.44,5232.02,11,Air,B2B,2024,Jan,Q1
ORD00702,2022-10-19,2022-11-02,USA,Australia,Electronics,969,449.24,435313.56,47891.09,14337.0,91987.17,14,Rail,B2B,2022,Oct,Q4
ORD00703,2022-09-08,2022-09-18,China,USA,Electronics,437,250.96,109669.52,6346.92,5170.09,43170.03,10,Rail,Retail,2022,Sep,Q3
ORD00704,2022-09-29,2022-10-13,India,Singapore,Beauty,789,235.97,186180.33,13110.21,13401.4,67031.93,14,Rail,Retail,2022,Sep,Q3
ORD00705,2023-04-22,2023-04-30,China,Singapore,Electronics,991,341.81,338733.71,23670.26,12412.05,158161.5,8,Sea,Distributor,2023,Apr,Q2
ORD00706,2022-02-20,2022-03-03,USA,Canada,Sports,670,79.42,53211.4,4275.1,1678.59,16096.52,11,Air,Distributor,2022,Feb,Q1
ORD00707,2024-12-04,2024-12-09,China,Singapore,Electronics,133,335.96,44682.68,3479.32,3473.75,16170.72,5,Sea,B2B,2024,Dec,Q4
ORD00708,2024-06-28,2024-07-01,USA,UAE,Beauty,613,41.59,25494.67,2742.66,545.48,8666.18,3,Rail,B2B,2024,Jun,Q2
ORD00709,2024-12-17,2024-12-24,China,Canada,Electronics,127,490.3,62268.1,4904.24,2311.46,26732.83,7,Air,B2B,2024,Dec,Q4
ORD00710,2023-09-21,2023-09-29,USA,Germany,Electronics,639,481.34,307576.26,14250.38,19315.19,123480.62,8,Air,Retail,2023,Sep,Q3
ORD00711,2022-10-19,2022-10-27,China,Canada,Beauty,974,417.32,406469.68,16619.31,13069.45,122477.18,8,Sea,Retail,2022,Oct,Q4
ORD00712,2024-11-07,2024-11-21,USA,Australia,Electronics,285,49.1,13993.5,1005.21,621.66,4736.65,14,Rail,Distributor,2024,Nov,Q4
ORD00713,2023-04-24,2023-04-26,China,Singapore,Sports,701,68.72,48172.72,4753.11,2846.67,19489.12,2,Rail,Retail,2023,Apr,Q2
ORD00714,2022-06-21,2022-07-06,USA,Singapore,Fashion,811,484.6,393010.6,24994.48,31094.42,87514.38,15,Rail,Distributor,2022,Jun,Q2
ORD00715,2024-07-14,2024-07-16,India,Japan,Sports,306,333.47,102041.82,4598.45,2409.26,25998.41,2,Road,Distributor,2024,Jul,Q3
ORD00716,2023-05-29,2023-06-13,USA,Australia,Home,872,323.46,282057.12,23316.06,14277.65,127791.77,15,Air,Retail,2023,May,Q2
ORD00717,2022-07-03,2022-07-11,USA,China,Fashion,752,287.11,215906.72,11907.52,9913.95,68182.79,8,Road,Distributor,2022,Jul,Q3
ORD00718,2023-12-03,2023-12-15,China,Japan,Home,261,337.89,88189.29,5198.53,2878.27,19464.91,12,Road,B2B,2023,Dec,Q4
ORD00719,2022-10-01,2022-10-13,India,Japan,Electronics,933,24.6,22951.8,1047.02,1224.42,6703.93,12,Rail,Retail,2022,Oct,Q4
ORD00720,2022-06-16,2022-06-30,USA,China,Sports,41,448.43,18385.63,1901.9,858.8,7589.96,14,Rail,Distributor,2022,Jun,Q2
